packet_id,super_state,mc_state,ctrl_mode,rpm,accel_avg,accel_mad,iq_avg,iq_mad,iq_target,id_avg,id_min,id_max,if_avg,if_mad,field_pwm_avg,field_pwm_mad,vbus_avg,vbus_min,vbus_max,duty_avg,duty_max,if_min,stator_fw_id,speed_target,speed_i_term,i_bus
1935,4,2,1,1986.55896,1221.06665,901.3910522,2.57587266,1.637047648,2.422284365,-0.164453194,-2.370889664,3.578891277,2.391625643,0.003725223,0.999999762,2.38E-07,13.30593681,13.29122734,13.31524849,0.363494188,0.389190137,2.379786253,0,1993.19873,-0.005556862,0.797319949
1936,4,2,1,2000.099976,1324.438477,1134.068115,4.797472954,1.319685936,4.589587688,-0.083006151,-2.638946295,3.075979948,2.385581732,0.005101766,0.999999762,2.38E-07,13.30000782,13.28856277,13.31454372,0.374020904,0.393346488,2.375375271,0,2011.164795,-0.004910351,1.523958564
1937,4,2,1,2008.596802,192.906601,927.4018555,4.254889488,1.637019753,4.342009068,0.521465063,-2.168368816,3.097392082,2.388253212,0.003108751,0.999999762,2.38E-07,13.30234241,13.28914738,13.31352234,0.373002768,0.384037256,2.381992579,0,2029.105713,-0.004427545,1.329683423
1938,4,2,1,2036.643066,843.4244385,1010.963989,2.586369514,1.423083305,2.661319971,0.094642289,-2.864683151,2.446884871,2.390021324,0.004636548,0.999999762,2.38E-07,13.3040514,13.29072571,13.31444359,0.373121977,0.398807347,2.379786253,0,2047.07251,-0.003921944,0.817599773
1939,4,2,1,2056.847656,1451.056641,897.1977539,3.986532927,1.526890874,3.989229441,-0.271724403,-2.55637908,3.54864502,2.38717556,0.004321853,0.999999762,2.38E-07,13.30152702,13.28656197,13.31398773,0.383402914,0.401248723,2.379787683,0,2065.016357,-0.003283303,1.296281338
1940,4,2,1,2066.094727,688.6795044,991.2630005,4.965229988,1.750011921,4.920096874,-0.084345669,-2.736530304,3.321603775,2.385736227,0.003397515,0.999999762,2.38E-07,13.30021381,13.28815079,13.31381893,0.385841757,0.407421917,2.379786253,0,2082.985352,-0.002750275,1.631616354
1941,4,2,1,2086.234131,454.0142517,988.2955933,3.190843582,1.483379126,3.347182274,0.291793197,-2.409580708,2.529757023,2.387762308,0.004081015,0.999999762,2.38E-07,13.3012476,13.28871059,13.31057835,0.382424027,0.402370691,2.373168945,0,2101.024902,-0.002307054,1.025602579
1942,4,2,1,2112.334961,1378.046387,890.9036865,3.295266628,1.526540875,3.265254736,-0.30755946,-2.587934017,3.630165339,2.387782812,0.003624765,0.999999762,2.38E-07,13.30165577,13.28688335,13.31130505,0.389900476,0.407902986,2.37096262,0,2119.067139,-0.001713334,1.090500832
1943,4,2,1,2126.537598,1294.053955,1060.235718,4.727175236,1.220311165,4.565229893,-0.278682768,-2.792980671,3.264757156,2.385783672,0.003983948,0.999956846,0.000116498,13.29824638,13.28661442,13.30562115,0.396487623,0.414824188,2.373168945,0,2137.010986,-0.001122473,1.590831161
1944,4,2,1,2135.615234,277.1455994,907.1847534,4.291658878,1.423407435,4.489453793,0.463221699,-2.351588488,3.688414574,2.385803699,0.004255395,0.999994755,2.46545E-05,13.29706287,13.28885555,13.31259251,0.396110088,0.416549981,2.377581358,0,2154.975342,-0.000650051,1.423802853
1945,4,2,1,2159.453613,588.1329346,1042.569336,3.094791651,1.294317245,3.226006508,-0.132898062,-2.574074745,2.732942581,2.392362356,0.004183207,0.999999344,4.27008E-06,13.2987709,13.28957844,13.31252766,0.396609992,0.414087087,2.381992579,0,2172.916016,-0.000157537,1.040025592
1946,4,2,1,2184.384033,1392.255737,991.9950562,3.452545881,1.73703301,3.337910891,0.029060276,-3.019894361,3.746210814,2.385347843,0.005210222,0.999999762,7.49E-07,13.29762459,13.27426529,13.30945683,0.402285635,0.422052532,2.373168945,0,2190.882813,0.00043124,1.177967429
1947,4,2,1,2196.904053,1129.148315,1059.869141,4.750802994,1.359962583,4.737102985,-0.31818223,-3.004260778,3.234564066,2.384820223,0.003859631,0.999999762,3.00E-07,13.29481983,13.2817831,13.30475903,0.409350008,0.427666187,2.379786253,0,2208.926025,0.000993395,1.651099443
1948,4,2,1,2208.17334,317.3970337,931.9777832,4.348261833,1.475991488,4.524319649,0.463619173,-2.598165751,4.009654522,2.385953188,0.004363267,0.999999762,2.46E-07,13.2933588,13.28067017,13.30987167,0.408940136,0.429606885,2.375375271,0,2226.866943,0.001463129,1.49227798
1949,4,2,1,2232.22998,674.355896,968.9129639,3.446810961,1.403554797,3.381248951,-0.001932983,-2.958669662,2.760461807,2.389064789,0.004141545,0.999896526,0.000175914,13.29415321,13.28547478,13.30589199,0.409033269,0.424939692,2.379786253,0,2244.837646,0.001947726,1.194446921
1950,4,2,1,2256.468262,1343.163086,875.4532471,3.349034548,1.519759059,3.313924789,-0.291247129,-3.059335947,3.950167179,2.385531187,0.003707653,0.999987423,4.65241E-05,13.2960043,13.28575516,13.30405426,0.414662212,0.432579607,2.375375271,0,2262.775391,0.002492518,1.176607728
1951,4,2,1,2271.02124,1273.008545,968.0132446,4.554132462,1.343430877,4.443561554,0.040780824,-2.997047663,4.053821564,2.384082556,0.004523751,0.99999845,8.73889E-06,13.29259872,13.28577709,13.30733013,0.420295864,0.438397527,2.375375271,0,2280.741455,0.003055921,1.618735909
1952,4,2,1,2282.425049,650.3353271,971.9716187,4.956548691,1.621980071,4.9251194,-0.060935635,-3.053415537,3.39278245,2.384654999,0.005162776,0.999999762,1.42875E-06,13.29170036,13.28343296,13.3087101,0.423185855,0.443704158,2.375375271,0,2298.682861,0.003556135,1.7822088
1953,4,2,1,2301.147705,456.5062256,897.4935303,3.731770277,1.339435697,3.916634798,0.02269813,-2.679595232,2.857619286,2.387120008,0.004410053,0.999999762,3.83E-07,13.29172993,13.27783871,13.30461407,0.423186928,0.436872959,2.37096405,0,2316.648926,0.004016173,1.337543011
1954,4,2,1,2324.344238,847.1233521,977.3527222,3.123128414,1.261266708,3.183225155,0.086855538,-3.133473396,4.013669491,2.387328386,0.004198211,0.999999762,2.56E-07,13.29148579,13.27731419,13.29879475,0.424869329,0.447328359,2.37537384,0,2334.589844,0.004512792,1.121011496
1955,4,2,1,2345.071533,1297.078369,946.414917,3.836632729,1.523173332,3.708045721,0.034389272,-3.28815937,4.172657967,2.385891676,0.004668355,0.999999762,2.41E-07,13.29090118,13.26942062,13.299613,0.430659473,0.450190932,2.373168945,0,2352.560303,0.005071649,1.397199631
1956,4,2,1,2360.789063,1258.760254,1080.97876,4.797832966,1.20666492,4.599134922,-0.104985975,-3.855551481,4.352856159,2.38382268,0.004301445,0.999999762,2.39E-07,13.28850651,13.27096558,13.29706287,0.436140627,0.455141813,2.373168945,0,2370.497314,0.005608802,1.772755027
1957,4,2,1,2372.903564,671.9274292,947.7120972,4.972785473,1.586265087,4.88180542,-0.039792571,-3.197085857,3.250513077,2.383259535,0.003683911,0.999999762,2.38E-07,13.28601551,13.26855278,13.29968166,0.43863222,0.457540721,2.37537384,0,2388.464111,0.006096528,1.854811788
1958,4,2,1,2391.764893,549.1766357,844.4249268,4.120902538,1.478706241,4.268203735,-0.018696576,-3.209442854,3.434830427,2.387859583,0.005352844,0.999999762,2.38E-07,13.28700638,13.27335072,13.2971096,0.439818084,0.448781073,2.379786253,0,2406.405029,0.006553671,1.536782742
1959,4,2,1,2412.828125,701.9529419,982.156189,3.467230797,1.208759308,3.656110287,-0.16232945,-3.22840476,3.78207016,2.386938334,0.00381981,0.999999762,2.38E-07,13.28648758,13.27018547,13.2974062,0.442009807,0.463410169,2.375375271,0,2424.448242,0.007033476,1.298377395
1960,4,2,1,2435.309814,1182.119263,918.7624512,3.560534,1.225765824,3.477730513,-0.341395348,-3.377743959,4.515470028,2.384479523,0.003857947,0.999999762,2.38E-07,13.28770065,13.27344036,13.29953289,0.445725739,0.466044843,2.37096262,0,2442.493652,0.007544298,1.34394455
1961,4,2,1,2454.197754,1437.253052,951.9246826,4.175776958,1.232290864,4.057768345,-0.338191092,-3.282371521,4.277075768,2.384348154,0.004660458,0.999999762,2.38E-07,13.28671455,13.27471924,13.29856205,0.451324046,0.469639957,2.375375271,0,2460.458008,0.008069079,1.594163895
1962,4,2,1,2468.537109,1199.073608,1066.868652,4.959830284,1.189372063,4.742282867,-0.284112185,-3.194162369,4.136020184,2.383816481,0.004832095,0.999999762,2.38E-07,13.28455639,13.26839447,13.2983551,0.455309272,0.473527491,2.373168945,0,2478.398926,0.008576364,1.921039343
1963,4,2,1,2481.35376,689.0835571,929.5333252,5.051817417,1.520000339,4.949198246,0.21211867,-3.205800295,3.440005541,2.383555412,0.004941348,0.999999762,2.38E-07,13.28258801,13.26628113,13.29243946,0.45746997,0.474121839,2.375375271,0,2496.36499,0.009052215,1.953971624
1964,4,2,1,2496.959473,294.5809937,1016.23114,4.438010216,1.369986534,4.377093792,0.483965188,-2.921549082,4.39474678,2.382665396,0.004193529,0.999999762,2.38E-07,13.28165817,13.26981926,13.29622746,0.457548916,0.471603096,2.373168945,0,2514.305664,0.009504701,1.701699138
1965,4,2,1,2517.760742,504.3109436,925.6604614,3.952842712,1.13871479,4.021813869,0.378597409,-3.33449173,3.659834623,2.384052277,0.004846175,0.999999762,2.38E-07,13.27986622,13.26501083,13.29055977,0.460364968,0.480797321,2.373168945,0,2532.276367,0.009987689,1.527536869
1966,4,2,1,2539.682617,765.0308838,1068.937378,3.289272785,1.343135476,3.381128788,-0.003316233,-3.730887651,4.426559925,2.383327007,0.003954089,0.999999762,2.38E-07,13.28114319,13.26374626,13.29206467,0.463101894,0.485371798,2.36655283,0,2550.213867,0.010464829,1.28887558
1967,4,2,1,2561.433105,1224.177002,849.0163574,3.732945442,1.303285003,3.633112431,-0.40716207,-3.871240139,4.514650822,2.382913113,0.004017564,0.999999762,2.38E-07,13.28109837,13.26608467,13.28807354,0.467525154,0.487474233,2.37096262,0,2568.180176,0.010961096,1.479281068
1968,4,2,1,2578.07373,1200.239502,1024.46228,4.276423931,1.278546453,4.052464485,-0.061419111,-3.303709269,4.017308712,2.384047985,0.004003854,0.999999762,2.38E-07,13.27938747,13.26088428,13.28937912,0.472130835,0.492937893,2.373168945,0,2586.121826,0.011469712,1.710138798
1969,4,2,1,2595.30249,1194.225098,865.2459106,4.422495842,1.208598971,4.512804508,-0.066280045,-3.641419649,3.934768677,2.381215811,0.003595667,0.999999762,2.38E-07,13.27815056,13.26539707,13.28955078,0.477547914,0.490907401,2.368757725,0,2604.164795,0.011963633,1.784809828
1970,4,2,1,2611.3479,1040.763062,978.6925049,4.727456093,1.17669332,4.804626465,-0.325762302,-3.514080048,4.391820431,2.380053997,0.00436709,0.999999762,2.38E-07,13.27854824,13.26589298,13.2886467,0.481024027,0.498066664,2.373168945,0,2622.209961,0.012438895,1.927452564
1971,4,2,1,2626.702393,791.7800903,944.1661987,5.000346661,1.266678214,4.966178417,0.283574134,-3.891892195,4.480731487,2.381305695,0.004338794,0.999999762,2.38E-07,13.27666664,13.26180649,13.28907871,0.483179957,0.500098705,2.368757725,0,2640.174561,0.012909066,2.035344601
1972,4,2,1,2643.250977,570.4915771,945.3919678,4.587513447,1.22328949,4.777862549,0.107437782,-3.430905581,4.098961353,2.381570578,0.005132468,0.999999762,2.38E-07,13.27554989,13.26207638,13.28710747,0.486058742,0.501420081,2.373168945,0,2658.115234,0.013359953,1.8823874
1973,4,2,1,2660.762451,422.2219238,933.7233887,4.466001034,1.267167211,4.366797924,0.281795979,-3.149667263,3.83944726,2.38303566,0.004164339,0.999999762,2.38E-07,13.27321434,13.25829029,13.28570175,0.485624999,0.499010444,2.377580166,0,2676.080566,0.013804686,1.827474475
1974,4,2,1,2679.956055,499.776886,900.2026978,4.052633762,1.080669284,4.181997776,0.012671979,-3.518770695,3.365343094,2.383439779,0.004103085,0.999999762,2.38E-07,13.27382851,13.26068878,13.28632355,0.489190787,0.507059574,2.36655283,0,2694.02124,0.014266334,1.678094268
1975,4,2,1,2700.393555,686.2421265,922.6184082,4.011974335,1.233443737,3.921032906,0.283282965,-3.906125069,4.672624111,2.382598162,0.003653428,0.999999762,2.38E-07,13.2723608,13.25796223,13.28301239,0.491600811,0.508317113,2.368757725,0,2711.988037,0.014730795,1.661686063
1976,4,2,1,2719.20752,711.276123,1004.131897,3.667323828,1.118634224,3.650828362,-0.113265134,-3.696708918,4.29920435,2.383008242,0.00410954,0.999999762,2.38E-07,13.27180862,13.25706863,13.2871151,0.494667053,0.51307261,2.368759155,0,2730.034912,0.015185044,1.535416365
1977,4,2,1,2739.679443,1003.74646,932.3907471,3.833319426,1.21406424,3.768432617,0.147403613,-3.919138432,4.746610165,2.38139987,0.0038824,0.999999762,2.38E-07,13.26876068,13.25603676,13.28505135,0.498264968,0.517675579,2.368759155,0,2747.972168,0.015654888,1.611165762
1978,4,2,1,2759.379395,1196.595825,904.9837646,4.029457569,1.229237199,3.79902935,-0.250361651,-3.551702261,4.077420235,2.3804245,0.00343666,0.999999762,2.38E-07,13.26792526,13.25710964,13.28139496,0.502012253,0.520567119,2.368759155,0,2765.938232,0.016125051,1.713699222
1979,4,2,1,2777.813232,1273.105103,839.465332,4.089411259,1.290816545,3.980787516,-0.321544051,-3.810480595,4.597641945,2.379585028,0.005465888,0.999999762,2.38E-07,13.27043629,13.25714779,13.28326225,0.506055593,0.52388525,2.368757725,0,2783.879639,0.01658427,1.751461387
1980,4,2,1,2794.682617,1217.199585,860.9400635,4.250434399,1.279628515,4.195234776,-0.003040139,-3.648196936,5.109446526,2.381412029,0.004178784,0.999999762,2.38E-07,13.26949978,13.2561121,13.28023052,0.510046899,0.530748665,2.368757725,0,2801.845947,0.017050685,1.830818892
1981,4,2,1,2812.4104,1191.7854,1009.849304,4.388032436,1.099366188,4.235183716,-0.093125805,-3.71358633,4.748548508,2.381823778,0.003966983,0.999999762,2.38E-07,13.26903534,13.257267,13.28070641,0.513014615,0.531649411,2.37096262,0,2819.786621,0.017503204,1.903066635
1982,4,2,1,2831.109863,1314.658325,942.4213257,4.572412491,1.146374822,4.479614735,-0.470283151,-3.251733303,4.339842319,2.379062176,0.004415221,0.999999762,2.38E-07,13.26731682,13.25136375,13.27983856,0.517176747,0.532100201,2.36655283,0,2837.753174,0.017960535,2.004699945
1983,4,2,1,2849.195557,1332.178101,904.7669067,4.508220673,1.23721242,4.508974552,-0.399847716,-4.059295177,4.345954895,2.379667044,0.004264191,0.999999762,2.38E-07,13.26664066,13.24376011,13.28063583,0.521429658,0.53610146,2.364346743,0,2855.69458,0.018422727,1.990088701
1984,4,2,1,2865.849609,1174.510254,915.394104,4.569181442,1.265701175,4.558238983,-0.242987379,-3.475853205,4.52320528,2.376591682,0.004956544,0.999999762,2.38E-07,13.26521683,13.25162411,13.27669525,0.523782611,0.540832579,2.36655283,0,2873.740234,0.01885519,2.029214144
1985,4,2,1,2883.211914,1160.489624,883.6868896,4.700903893,1.23481071,4.72549057,-0.029248565,-4.335307598,4.889560223,2.376601219,0.004377119,0.999999762,2.38E-07,13.26297092,13.24283314,13.27430153,0.527375758,0.544084609,2.364346743,0,2891.70459,0.019305393,2.095586777
1986,4,2,1,2901.457275,1172.487549,867.3455811,4.695062637,1.225567222,4.692026138,0.105569519,-3.904411077,3.771728516,2.375480652,0.004923351,0.999999762,2.38E-07,13.26285267,13.25268841,13.27352715,0.530391991,0.542443693,2.364346743,0,2909.748291,0.019750526,2.104413509
1987,4,2,1,2919.347656,1146.270752,894.359436,4.711223602,1.259934545,4.682460785,0.142840937,-3.795667648,4.459280491,2.376073122,0.005186173,0.999999762,2.38E-07,13.26265907,13.24608803,13.27601147,0.53324759,0.548734486,2.36655283,0,2927.612549,0.020180076,2.122552395
1988,4,2,1,2936.684814,1102.85791,891.8609619,4.815702438,1.224782944,4.794937134,0.110985935,-4.290720463,4.450548649,2.376914263,0.005152405,0.999999762,2.38E-07,13.26002407,13.24097538,13.27279282,0.536621094,0.551304519,2.362140417,0,2945.552979,0.020618415,2.185196638
1989,4,2,1,2955.479004,1163.246338,872.9502563,4.737108231,1.190646529,4.687671661,0.057457644,-4.182600975,4.189287663,2.376918077,0.00476315,0.999999762,2.38E-07,13.26098061,13.23858833,13.27219963,0.539594173,0.553868592,2.364346743,0,2963.522461,0.021057224,2.163472652
1990,4,2,1,2973.403076,1151.462769,828.5100708,4.688373566,1.180324316,4.71780014,0.008196456,-4.131074905,4.169235706,2.376966238,0.004457861,0.999999762,2.38E-07,13.2573843,13.24246502,13.26819897,0.542834878,0.557187736,2.36655283,0,2981.458984,0.021485094,2.149519444
1991,4,2,1,2991.4646,1173.893433,897.5216675,4.746652126,1.286125422,4.749573231,-0.163934529,-4.058140278,5.158104897,2.375309706,0.004727928,0.999999762,2.38E-07,13.25686264,13.24159718,13.26723385,0.546216249,0.564300418,2.362140417,0,2999.425293,0.021920996,2.193929434
1992,4,2,1,3010.735596,1264.015503,922.8804321,4.654804707,1.230376124,4.62854147,-0.331544667,-4.128259659,4.330593109,2.376392365,0.004642271,0.999999762,2.38E-07,13.25673771,13.23664474,13.26780987,0.549323916,0.562866509,2.36655283,0,3017.366211,0.022347793,2.164324999
1993,4,2,1,3029.834961,1337.44458,919.6513062,4.617637634,1.139673591,4.465437889,-0.353145361,-4.187465191,5.101540089,2.376376152,0.004886017,0.999999762,2.38E-07,13.25525379,13.23709202,13.26905918,0.551462352,0.569988549,2.36655283,0,3035.333008,0.022764003,2.157220364
1994,4,2,1,3045.790283,1116.772339,962.197876,4.572337151,1.125389576,4.436308384,-0.045910049,-3.998769283,4.197858334,2.376036406,0.005414608,0.999999762,2.38E-07,13.25491047,13.23968887,13.26796722,0.553911805,0.566806316,2.362140417,0,3053.273926,0.023179594,2.138440847
1995,4,2,1,3064.933594,1222.65332,888.6072388,4.387116432,1.221928477,4.358294487,-0.044720251,-4.069430828,4.752537727,2.375248671,0.004394711,0.999999762,2.38E-07,13.25512886,13.23508739,13.26715374,0.557404578,0.572898805,2.36655283,0,3071.24292,0.023604348,2.069499493
1996,4,2,1,3083.540527,1234.180786,793.8727417,4.27637434,1.142504096,4.209481239,-0.388602376,-4.292094707,5.099468231,2.377566814,0.005472195,0.999999762,2.38E-07,13.25391293,13.23830795,13.26393127,0.559779823,0.577672005,2.359935522,0,3089.179688,0.024013614,2.028563499
1997,4,2,1,3100.585449,1115.732544,832.6498413,4.347394466,1.07164526,4.11557579,-0.186850101,-4.189465046,5.235273838,2.376565456,0.004800179,0.999999762,2.38E-07,13.24987698,13.23396015,13.26271057,0.561541736,0.580584705,2.364346743,0,3107.151123,0.024425371,2.071541548
1998,4,2,1,3117.545654,996.1156006,929.4689331,4.101986408,1.139912009,4.09255743,0.129331872,-4.155496597,4.40537405,2.377586842,0.004562144,0.999999762,2.38E-07,13.24795818,13.22584438,13.25808811,0.565235317,0.582123458,2.36655283,0,3125.087646,0.024843095,1.954572201
1999,4,2,1,3133.326172,764.1670532,1001.356995,4.088794708,1.064196944,4.163581371,-0.223952875,-4.100764275,4.390358925,2.376879454,0.004793015,0.999999762,2.38E-07,13.2513504,13.23504734,13.26185322,0.568419278,0.58169204,2.36655283,0,3143.130127,0.02526143,1.966066003
2000,4,2,1,3150.238281,658.671936,917.0986938,4.282896519,1.180522084,4.241725922,0.281580448,-4.226499081,4.892555237,2.376950979,0.005303525,0.999999762,2.38E-07,13.2486515,13.23652267,13.26185989,0.570599556,0.591047704,2.362140417,0,3161.09668,0.025674025,2.056628466
2001,4,2,1,3166.775879,569.4935913,881.1751099,4.448088169,0.999412179,4.551416874,0.014634336,-4.036574841,5.331298828,2.375641584,0.004284188,0.999999762,2.38E-07,13.24866867,13.23186874,13.26070023,0.575181007,0.591377258,2.362140417,0,3179.039795,0.026093574,2.165616512
2002,4,2,1,3183.049316,436.5615234,981.7446289,4.735105038,1.159502506,4.719513893,0.423960268,-4.564754009,5.481141567,2.372666121,0.004557759,0.999999762,2.38E-07,13.24574566,13.2273159,13.2591238,0.578478813,0.594310284,2.362140417,0,3197.00293,0.026514947,2.29647994
2003,4,2,1,3202.528076,655.1544189,984.460083,4.906230927,1.223576784,5.048880577,-0.009718395,-4.046421528,4.999961853,2.373890162,0.005216051,0.999999762,2.38E-07,13.24549866,13.23200417,13.26021862,0.58401078,0.602504611,2.364346743,0,3214.943848,0.026936207,2.420956135
2004,4,2,1,3222.730469,910.1412964,969.5220337,5.166713715,1.274234891,5.156859875,0.389600396,-4.41242981,3.552773237,2.37336421,0.005328149,0.999999762,2.38E-07,13.24463844,13.23147869,13.25883102,0.587489426,0.599124253,2.364346743,0,3232.910889,0.027350176,2.563050032
2005,4,2,1,3242.717041,1099.124146,973.5812378,5.203604698,1.090343118,5.063681126,-0.094390087,-4.467757225,4.330068111,2.37331152,0.005511544,0.999999762,2.38E-07,13.24118328,13.22563076,13.25915432,0.590371192,0.601877511,2.364346743,0,3250.851563,0.027753515,2.604851246
2006,4,2,1,3262.040283,1201.825439,927.3173828,4.852116585,1.134538412,4.846734047,-0.409045875,-4.286361217,4.924737453,2.372225523,0.004321528,0.999999762,2.38E-07,13.24054146,13.22710419,13.2536459,0.593386948,0.606051445,2.364346743,0,3268.821289,0.028154861,2.440928698
2007,4,2,1,3280.543213,1178.424561,852.7902222,4.663405895,1.156333447,4.565859795,-0.028989799,-4.211883068,4.715445995,2.372236013,0.005654949,0.999999762,2.38E-07,13.24112129,13.22164249,13.25484371,0.595102966,0.607579052,2.359934092,0,3286.757813,0.028540798,2.347780466
2008,4,2,1,3298.385254,1087.876953,748.7073364,4.528139114,1.054135442,4.265804291,0.069252752,-4.515851498,4.455474377,2.375163317,0.004919406,0.999999762,2.38E-07,13.23852062,13.2208519,13.24937725,0.596477211,0.612461746,2.362140417,0,3304.724365,0.028919589,2.286230564
2009,4,2,1,3313.086914,756.244812,918.6298218,4.251291752,1.114278674,4.344662189,0.005561569,-4.693514347,4.740176678,2.374979496,0.004910567,0.999999762,2.38E-07,13.2371006,13.22353077,13.25178623,0.600439727,0.618629992,2.364346743,0,3322.665527,0.02931348,2.159006596
2010,4,2,1,3329.147705,580.8748169,1005.705811,4.317688465,1.051429629,4.503466606,-0.005948434,-3.626289129,5.785190105,2.372705936,0.004406865,0.999999762,2.38E-07,13.23995113,13.22094917,13.25374126,0.6033445,0.622798145,2.364346743,0,3340.631836,0.029711792,2.200832367
2011,4,2,1,3345.410889,503.3268738,795.0988159,4.765520573,1.148238897,4.97089529,0.517129779,-4.511344433,4.657552719,2.374571085,0.004988887,0.999999762,2.38E-07,13.23522568,13.21696091,13.25181198,0.608561695,0.627413571,2.364346743,0,3358.575195,0.030120334,2.437952042
2012,4,2,1,3366.691406,894.1674805,1115.851318,5.117741585,1.128967524,5.176664829,0.17524825,-4.330142498,5.345014572,2.371600389,0.004992431,0.999999762,2.38E-07,13.23313999,13.21813297,13.24718189,0.613035381,0.626101613,2.359934092,0,3376.539795,0.030528106,2.649884224
2013,4,2,1,3386.782227,1095.764893,973.2663574,5.170189857,1.052633762,5.082230091,0.182458505,-4.422201633,5.817016602,2.371546507,0.005075026,0.999999762,2.38E-07,13.22942543,13.21389961,13.25051594,0.615348577,0.634210348,2.362140417,0,3394.480957,0.030916117,2.685523748
2014,4,2,1,3406.310547,1166.576294,970.3352661,4.751089573,1.225088835,4.634639263,-0.023072565,-4.759355068,3.998010874,2.372415781,0.004958713,0.999999762,2.38E-07,13.23318386,13.22153759,13.24606419,0.617383242,0.634372294,2.362140417,0,3412.447998,0.031294193,2.480957508
2015,4,2,1,3424.006836,1058.829346,888.7954712,4.598803043,1.064974427,4.383189678,0.207591787,-4.597836971,4.97641468,2.371553183,0.004484395,0.999999762,2.38E-07,13.23116302,13.21422863,13.24691486,0.618863344,0.634673715,2.362140417,0,3430.388672,0.03166135,2.40352273
2016,4,2,1,3438.853027,728.6001587,905.5542603,4.386677265,1.198189855,4.397809029,0.330788076,-4.34996748,5.686494827,2.372621536,0.004829548,0.999999762,2.38E-07,13.2293644,13.20818329,13.24471378,0.621739626,0.638484895,2.357728004,0,3448.354736,0.03204054,2.300267696
2017,4,2,1,3453.125,428.4172058,969.6246338,4.699927807,1.162717938,4.816444397,0.508963645,-4.72467804,5.976358891,2.372189045,0.004566285,0.999999762,2.38E-07,13.22906208,13.21546841,13.2450285,0.626331687,0.641937912,2.359934092,0,3466.29834,0.032430671,2.466793776
2018,4,2,1,3474.310547,866.8145752,1092.189087,5.270266533,1.182480454,5.275022984,0.199963793,-4.417557716,6.095192909,2.370524406,0.005181841,0.999999762,2.38E-07,13.22704601,13.20943546,13.24343872,0.631764472,0.646331728,2.362140417,0,3484.263184,0.032836411,2.815231085
2019,4,2,1,3495.476318,1128.568115,1009.044006,4.942941189,1.199863434,4.84940052,0.096919686,-4.824585438,5.165964127,2.37095499,0.005238787,0.999999762,2.38E-07,13.22343636,13.21210289,13.24080658,0.634047329,0.643418074,2.362140417,0,3502.204346,0.033209249,2.653746367
2020,4,2,1,3515.3125,1236.548828,990.1555786,4.618020058,1.193484783,4.621096611,-0.446868896,-4.861017704,4.312634945,2.370827198,0.003529398,0.999999762,2.38E-07,13.22591305,13.2107048,13.24310875,0.636338174,0.652748466,2.362140417,0,3520.246338,0.033576272,2.486785173
2021,4,2,1,3529.586914,798.532959,939.0153809,4.536869526,1.062841773,4.438564301,-0.148375154,-4.224223137,5.55183506,2.371286392,0.00516661,0.999999762,2.38E-07,13.22520542,13.21216679,13.24123001,0.63768667,0.658453584,2.362140417,0,3538.217041,0.033938684,2.451969147
2022,4,2,1,3544.008545,512.4158325,926.6557617,4.889997959,1.209540367,4.838776112,0.271161854,-4.859068394,5.570318699,2.370911121,0.003978703,0.999999762,2.38E-07,13.22424603,13.21247482,13.23654842,0.641031504,0.655981958,2.364346743,0,3556.154053,0.034319628,2.648251295
2023,4,2,1,3564.446533,876.3997192,1128.168213,5.276132107,1.156939507,5.323009014,0.296075702,-4.790612698,6.549197674,2.366892576,0.005528779,0.999999762,2.38E-07,13.22096539,13.20559311,13.23631382,0.648089707,0.663239121,2.355523109,0,3574.120117,0.034725375,2.886819124
2024,4,2,1,3586.237549,1184.046509,900.5062256,4.954867363,1.162938476,4.962404251,-0.21526444,-5.060984612,4.747628689,2.371689081,0.003712661,0.999999762,2.38E-07,13.2210474,13.2056179,13.23671532,0.650147021,0.667429626,2.362140417,0,3592.061035,0.035084177,2.724767685
2025,4,2,1,3604.667725,1120.889893,1030.796387,4.606062889,1.141522288,4.471592426,-0.372930855,-4.690108776,5.371929646,2.371035337,0.003659316,0.999999762,2.38E-07,13.22036266,13.20078468,13.2349968,0.650657654,0.666440487,2.359935522,0,3610.027344,0.035421606,2.54194808
2026,4,2,1,3617.35083,621.1550293,1053.689575,4.624488831,1.118229508,4.667173386,0.300159842,-5.0709095,5.959990025,2.372264385,0.005185297,0.999999762,2.38E-07,13.22014809,13.20266056,13.2332468,0.653603613,0.671374977,2.359934092,0,3627.970459,0.035794366,2.54446125
2027,4,2,1,3634.725342,674.0338135,880.1213989,5.078831196,1.08508563,5.227044106,0.068374068,-4.843745232,5.262509823,2.369562387,0.005901455,0.999999762,2.38E-07,13.216465,13.19739819,13.22824955,0.65992552,0.677335501,2.351111889,0,3645.934814,0.036196619,2.832191944
2028,4,2,1,3657.478027,1123.985596,995.0533447,5.211689472,0.992450416,5.113401413,0.080180764,-4.990525246,5.09132576,2.369595289,0.004629506,0.999999762,2.38E-07,13.21387196,13.20069599,13.23012257,0.662852466,0.674668491,2.355523109,0,3663.876221,0.036561906,2.925953865
2029,4,2,1,3677.196777,1205.452148,998.2615356,4.693321228,1.207202196,4.668171406,-0.458766192,-4.505011559,5.541392326,2.368486643,0.004643884,0.999999762,2.38E-07,13.21570778,13.19686031,13.22973061,0.664488733,0.678468168,2.357728004,0,3681.842041,0.036898904,2.6405375
