timestamp,packet_id,super_state,mc_state,ctrl_mode,rpm,accel_avg,accel_mad,iq_avg,iq_mad,iq_target,id_avg,id_min,id_max,if_avg,if_mad,field_pwm_avg,field_pwm_mad,vbus_avg,vbus_min,vbus_max,duty_avg,duty_max,if_min,stator_fw_id,speed_target,speed_i_term,i_bus
1787296663542,0,0,0,10,-0.058378640562295914,-6.272336959838867,68.5881118774414,0,0,0,0,0,0,0.0013860836625099182,0.002065730979666114,0,0,12.818982124328613,12.812990188598633,12.823309898376465,0.015237843617796898,0.016530580818653107,0,0,0,0,0
1787296663562,1,0,0,10,0.06396939605474472,5.008479595184326,68.25550842285156,0,0,0,0,0,0,0.0015342786209657788,0.0013699132250621915,0,0,12.818002700805664,12.807755470275879,12.822714805603027,0.015056858770549297,0.016164271160960197,0,0,0,0,0
1787296663582,2,0,0,10,0.06046133115887642,6.510345935821533,96.93354797363281,0,0,0,0,0,0,0.0015632117865607142,0.0019586908165365458,0,0,12.818624496459961,12.814815521240234,12.824090957641602,0.015033532865345478,0.01685435324907303,0,0,0,0,0
1787296663602,3,0,0,10,0.07247257232666016,5.668654441833496,98.67710876464844,0,0,0,0,0,0,0.0011786542600020766,0.0015847834292799234,0,0,12.819364547729492,12.811928749084473,12.82485580444336,0.015283996239304543,0.01659212075173855,0,0,0,0,0
1787296663622,4,0,0,10,-0.0353609174489975,-5.931619167327881,80.20999908447266,0,0,0,0,0,0,0.0018143377965316176,0.0018941074376925826,0,0,12.818199157714844,12.80467414855957,12.825986862182617,0.015060565434396267,0.016220873221755028,0,0,0,0,0
1787296663643,5,0,0,10,-0.14327655732631683,-15.805010795593262,126.33663177490234,0,0,0,0,0,0,0.0016456142766401172,0.002117888070642948,0,0,12.817811965942383,12.812108993530273,12.828292846679688,0.015278362669050694,0.017701007425785065,0,0,0,0,0
1787296663663,6,0,0,10,-0.10622130334377289,-6.694629192352295,88.50654602050781,0,0,0,0,0,0,0.0012571467086672783,0.0011968156322836876,0,0,12.818031311035156,12.810883522033691,12.823911666870117,0.01555452961474657,0.016281189396977425,0,0,0,0,0
1787296663683,7,0,0,10,-0.07653901726007462,-7.052535057067871,86.07939147949219,0,0,0,0,0,0,0.0010754618560895324,0.0014558063121512532,0,0,12.817980766296387,12.809394836425781,12.82447338104248,0.015251068398356438,0.016516605392098427,0,0,0,0,0
1787296663703,8,0,0,10,-0.03091500885784626,1.7184303998947144,35.04090118408203,0,0,0,0,0,0,0.0011351722059771419,0.0010783049510791898,0,0,12.817919731140137,12.812560081481934,12.824179649353027,0.015244322828948498,0.016391340643167496,0,0,0,0,0
1787296663723,9,0,0,10,0.17233338952064514,28.96813201904297,93.56413269042969,0,0,0,0,0,0,0.001829331973567605,0.0016449445392936468,0,0,12.816987991333008,12.811238288879395,12.82086181640625,0.01530042290687561,0.016612553969025612,0,0,0,0,0
1787296663743,10,0,0,10,-0.03903081640601158,6.879491806030273,51.35183334350586,0,0,0,0,0,0,0.0007650232291780412,0.001080907299183309,0,0,12.81967830657959,12.812704086303711,12.827654838562012,0.01540230680257082,0.016198350116610527,0,0,0,0,0
1787296663763,11,0,0,10,-0.03295945003628731,2.528888463973999,50.1219482421875,0,0,0,0,0,0,0.00141123216599226,0.0013518891064450145,0,0,12.817728996276855,12.811810493469238,12.823503494262695,0.01535817887634039,0.01682254858314991,0,0,0,0,0
1787296663783,12,0,0,10,-0.013196387328207493,-6.587733268737793,76.21688842773438,0,0,0,0,0,0,0.0009674906032159925,0.001398467575199902,0,0,12.818650245666504,12.814762115478516,12.82293701171875,0.015076647512614727,0.01643550768494606,0,0,0,0,0
1787296663803,13,0,0,10,0.06631018966436386,10.795884132385254,82.55485534667969,0,0,0,0,0,0,0.0014424502151086926,0.0015987138031050563,0,0,12.818313598632812,12.811105728149414,12.822162628173828,0.01515184435993433,0.016247835010290146,0,0,0,0,0
1787296663823,14,0,0,10,-0.05965165048837662,-5.525963306427002,106.32640075683594,0,0,0,0,0,0,0.002210518578067422,0.001636686036363244,0,0,12.818601608276367,12.814826965332031,12.822504997253418,0.015473118983209133,0.016853326931595802,0,0,0,0,0
1787296663843,15,0,0,10,0.1061592623591423,14.295626640319824,93.53550720214844,0,0,0,0,0,0,0.001871702610515058,0.0019119486678391695,0,0,12.818154335021973,12.812188148498535,12.824204444885254,0.015271824784576893,0.01636730320751667,0,0,0,0,0
1787296663863,16,0,0,10,-0.06958866864442825,2.3908963203430176,125.70281982421875,0,0,0,0,0,0,0.0012634857557713985,0.001671508769504726,0,0,12.817975044250488,12.8100004196167,12.823962211608887,0.015591251663863659,0.016877053305506706,0,0,0,0,0
1787296663883,17,0,0,10,-0.1609085649251938,-13.545722007751465,105.5383529663086,0,0,0,0,0,0,0.0029304232448339462,0.00196834746748209,0,0,12.818984031677246,12.814925193786621,12.82343864440918,0.01552698202431202,0.01700146496295929,0,0,0,0,0
1787296663904,18,0,0,10,0.03520752489566803,12.425487518310547,132.50355529785156,0,0,0,0,0,0,0.0029327550437301397,0.0023224111646413803,0,0,12.820023536682129,12.816435813903809,12.823457717895508,0.015475139953196049,0.0162891186773777,0,0,0,0,0
1787296663924,19,0,0,10,-0.01646299473941326,5.738457202911377,107.5388412475586,0,0,0,0,0,0,0.0027906596660614014,0.00224230345338583,0,0,12.819058418273926,12.811767578125,12.826361656188965,0.015355439856648445,0.016594884917140007,0,0,0,0,0
1787296663944,20,0,0,10,0.128811314702034,9.69165325164795,82.08158111572266,0,0,0,0,0,0,0.0030469673220068216,0.0020090702455490828,0,0,12.818452835083008,12.81340503692627,12.825321197509766,0.015384706668555737,0.016496704891324043,0,0,0,0,0
1787296663964,21,0,0,10,0.006385124288499355,-0.6435823440551758,145.2369384765625,0,0,0,0,0,0,0.003232585731893778,0.001967700896784663,0,0,12.818039894104004,12.814386367797852,12.822912216186523,0.015437566675245762,0.01649441383779049,0,0,0,0,0
1787296663984,22,0,0,10,-0.1397138237953186,-16.58203887939453,111.32859802246094,0,0,0,0,0,0,0.004076285287737846,0.0024867418687790632,0,0,12.817686080932617,12.808658599853516,12.822214126586914,0.015521046705543995,0.01656671240925789,0,0,0,0,0
1787296664004,23,0,0,10,0.10193855315446854,22.57441520690918,155.47543334960938,0,0,0,0,0,0,0.004262944217771292,0.0027083775494247675,0,0,12.816864013671875,12.811113357543945,12.82265853881836,0.015859074890613556,0.017066966742277145,0,0,0,0,0
1787296664024,24,0,0,10,0.06354605406522751,1.606598138809204,134.14833068847656,0,0,0,0,0,0,0.006235338281840086,0.002663267310708761,0,0,12.81692123413086,12.813006401062012,12.823004722595215,0.015620438382029533,0.016834495589137077,0,0,0,0,0
1787296664045,25,0,0,10,-0.30205124616622925,-36.53338623046875,174.7844696044922,0,0,0,0,0,0,0.004233119077980518,0.001875176909379661,0,0,12.818180084228516,12.811331748962402,12.826994895935059,0.015275801531970501,0.016114305704832077,0,0,0,0,0
1787296664064,26,0,0,10,0.2896905541419983,20.3486328125,118.96113586425781,0,0,0,0,0,0,0.005511065479367971,0.0017556571401655674,0,0,12.817787170410156,12.8115816116333,12.82239055633545,0.015256785787642002,0.016928961500525475,0,0,0,0,0
1787296664084,27,0,0,10,-0.17799562215805054,-23.70783233642578,146.04884338378906,0,0,0,0,0,0,0.0050690192729234695,0.0021774698980152607,0,0,12.819063186645508,12.81333065032959,12.822774887084961,0.01510542444884777,0.015834981575608253,0.002037821337580681,0,0,0,0
1787296664105,28,0,0,10,0.13640207052230835,0.06447502225637436,173.5462646484375,0,0,0,0,0,0,0.0051838792860507965,0.002656618831679225,0,0,12.8193359375,12.813701629638672,12.823591232299805,0.015480472706258297,0.016723934561014175,0,0,0,0,0
1787296664124,29,0,0,10,-0.11996178328990936,-18.843259811401367,169.87249755859375,0,0,0,0,0,0,0.003953395877033472,0.0019519042689353228,0,0,12.818900108337402,12.811497688293457,12.826045036315918,0.015263868495821953,0.016185244545340538,0,0,0,0,0
1787296664145,30,0,0,10,-0.1917475461959839,-18.94500732421875,112.67803192138672,0,0,0,0,0,0,0.003275761380791664,0.002462331671267748,0,0,12.816754341125488,12.81120491027832,12.824457168579102,0.015416325069963932,0.016834432259202003,0,0,0,0,0
1787296664165,31,0,0,10,0.3900383710861206,29.918607711791992,198.69300842285156,0,0,0,0,0,0,0.0050116912461817265,0.003312368644401431,0,0,12.81771469116211,12.813759803771973,12.824004173278809,0.015580223873257637,0.017018400132656097,0,0,0,0,0
1787296664185,32,0,0,10,-0.052241481840610504,-11.100555419921875,184.87747192382812,0,0,0,0,0,0,0.0036112815141677856,0.002254894934594631,0,0,12.818227767944336,12.811492919921875,12.827882766723633,0.015137238427996635,0.016630755737423897,0,0,0,0,0
1787296664205,33,0,0,10,-0.052252866327762604,-12.386598587036133,210.89089965820312,0,0,0,0,0,0,0.0038858859334141016,0.001477256533689797,0,0,12.818032264709473,12.814309120178223,12.826409339904785,0.015361662022769451,0.016280751675367355,0,0,0,0,0
1787296664225,34,0,0,10,-0.054040830582380295,-4.988454341888428,141.39559936523438,0,0,0,0,0,0,0.004142985679209232,0.0017931499751284719,0,0,12.819713592529297,12.810446739196777,12.82669734954834,0.015415097586810589,0.016662877053022385,0,0,0,0,0
1787296664245,35,0,0,10,0.15705326199531555,15.571162223815918,135.78892517089844,0,0,0,0,0,0,0.002334289252758026,0.0018750797025859356,0,0,12.81853199005127,12.811249732971191,12.823179244995117,0.015177503228187561,0.016958406195044518,0,0,0,0,0
1787296664265,36,0,0,10,-0.31316736340522766,-23.070270538330078,157.80642700195312,0,0,0,0,0,0,0.0035151808988302946,0.002283490961417556,0,0,12.81875991821289,12.813655853271484,12.823338508605957,0.015286999754607677,0.01690908707678318,0,0,0,0,0
1787296664285,37,0,0,10,0.1673526167869568,21.93763542175293,177.9488525390625,0,0,0,0,0,0,0.00434800423681736,0.0022620412055402994,0,0,12.81848430633545,12.81440544128418,12.823585510253906,0.015276811085641384,0.016702959313988686,0,0,0,0,0
1787296664306,38,0,0,10,-0.11735661327838898,-2.3374176025390625,116.4981460571289,0,0,0,0,0,0,0.0022581955417990685,0.002152110217139125,0,0,12.817831993103027,12.81387996673584,12.823379516601562,0.015358704142272472,0.016981204971671104,0,0,0,0,0
1787296664326,39,0,0,10,0.19384993612766266,32.18634033203125,119.0916976928711,0,0,0,0,0,0,0.0027764160186052322,0.002266219351440668,0,0,12.819098472595215,12.814749717712402,12.824079513549805,0.015238246880471706,0.016564611345529556,0,0,0,0,0
1787296664346,40,0,0,10,0.1946200281381607,26.09565544128418,96.10604095458984,0,0,0,0,0,0,0.0026235843542963266,0.0015305946581065655,0,0,12.818718910217285,12.814669609069824,12.824145317077637,0.015238657593727112,0.015934964641928673,0,0,0,0,0
1787296664366,41,0,0,10,0.020320914685726166,-4.468559741973877,121.38544464111328,0,0,0,0,0,0,0.003063546260818839,0.002284203190356493,0,0,12.819634437561035,12.814784049987793,12.823802947998047,0.015103835612535477,0.01601720228791237,0,0,0,0,0
1787296664386,42,0,0,10,0.19349779188632965,9.457048416137695,162.7063751220703,0,0,0,0,0,0,0.003206948284059763,0.002608528593555093,0,0,12.817818641662598,12.813469886779785,12.825349807739258,0.015290791168808937,0.01623770222067833,0,0,0,0,0
1787296664406,43,0,0,10,-0.06548736244440079,-15.777190208435059,144.22398376464844,0,0,0,0,0,0,0.0030172844417393208,0.002290620468556881,0,0,12.819068908691406,12.812444686889648,12.824041366577148,0.01550344005227089,0.016630539670586586,0,0,0,0,0
1787296664426,44,0,0,10,0.00039550932706333697,-6.40205717086792,137.33770751953125,0,0,0,0,0,0,0.002549723954871297,0.0020817723125219345,0,0,12.818285942077637,12.815372467041016,12.824548721313477,0.015446670353412628,0.01674819551408291,0,0,0,0,0
1787296664446,45,0,0,10,0.14493519067764282,5.397999286651611,149.84304809570312,0,0,0,0,0,0,0.0034362610895186663,0.002676120726391673,0,0,12.818694114685059,12.81379508972168,12.825098037719727,0.0154579421505332,0.01635858602821827,0,0,0,0,0
1787296664466,46,0,0,10,0.03859899938106537,4.487283229827881,93.52448272705078,0,0,0,0,0,0,0.0013987621059641242,0.0017939811805263162,0,0,12.816539764404297,12.81120777130127,12.821779251098633,0.01559413317590952,0.016628967598080635,0,0,0,0,0
1787296664487,47,0,0,10,0.3705611228942871,36.11112594604492,101.51077270507812,0,0,0,0,0,0,0.001812692149542272,0.0016139339422807097,0,0,12.815814018249512,12.810763359069824,12.82263469696045,0.015216100960969925,0.01615884155035019,0,0,0,0,0
1787296664507,48,0,0,10,-0.15960003435611725,-17.50586700439453,88.0115966796875,0,0,0,0,0,0,0.0020200079306960106,0.0016879700124263763,0,0,12.818276405334473,12.813493728637695,12.825175285339355,0.015497204847633839,0.01723828725516796,0,0,0,0,0
1787296664527,49,0,0,10,0.12271016091108322,8.134051322937012,97.17860412597656,0,0,0,0,0,0,0.0035272862296551466,0.0023706727661192417,0,0,12.818538665771484,12.80965518951416,12.825431823730469,0.015356132760643959,0.01632964238524437,0,0,0,0,0
1787296664547,50,0,0,10,0.03504840284585953,4.244938850402832,90.33841705322266,0,0,0,0,0,0,0.00254184752702713,0.0022577187046408653,0,0,12.817303657531738,12.811615943908691,12.825122833251953,0.01549203135073185,0.01696770079433918,0,0,0,0,0
1787296664567,51,0,0,10,0.04072782024741173,1.7724056243896484,97.14790344238281,0,0,0,0,0,0,0.0030847436282783747,0.001990880584344268,0,0,12.817136764526367,12.8140869140625,12.823164939880371,0.015456299297511578,0.016738547012209892,0,0,0,0,0
1787296664587,52,0,0,10,-0.02858256734907627,-2.7536089420318604,94.30354309082031,0,0,0,0,0,0,0.0019082559738308191,0.0014659843873232603,0,0,12.817357063293457,12.813005447387695,12.822677612304688,0.015551825985312462,0.016307447105646133,0,0,0,0,0
